"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ID=BJEIHDPM_01212;eC_number=3.5.1.5;Name=ureA_1;gene=ureA_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q03282;locus_tag=BJEIHDPM_01212;product=Urease subunit gamma",-4.9179054896715,3.20485253514105,-8.73546518702472,2.23306946464958e-11,2.67979503897307e-11,15.8019066868159
"ID=BJEIHDPM_03328;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03328;product=hypothetical protein",-4.50809660937906,5.01292215916541,-8.72581629712427,2.30651160497025e-11,2.76723729806305e-11,15.7839382426946
"ID=BJEIHDPM_03629;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03629;product=hypothetical protein",-4.4658655473735,2.85199046698194,-8.72212817334927,2.33522325523142e-11,2.80098385450027e-11,15.7529655302382
"ID=BJEIHDPM_04661;Name=livF_7;dbxref=COG:COG0410;gene=livF_7;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P22731;locus_tag=BJEIHDPM_04661;product=High-affinity branched-chain amino acid transport ATP-binding protein LivF",-4.37557655353437,3.98057043156381,-8.71760359201765,2.37093975348048e-11,2.84311341253195e-11,15.7539425907919
"ID=BJEIHDPM_04846;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04846;product=hypothetical protein",-4.49038877633411,4.60798311030953,-8.7171009751074,2.37494121541274e-11,2.84720032294922e-11,15.7560610482048
"ID=BJEIHDPM_00078;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00078;product=hypothetical protein",-3.95480882120203,4.04602485888984,-8.71609999431702,2.38293059017985e-11,2.85606491065761e-11,15.750158132174
"ID=BJEIHDPM_00330;Name=crp;gene=crp;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P9WMH2;locus_tag=BJEIHDPM_00330;product=CRP-like cAMP-activated global transcriptional regulator",-4.55580278237959,4.98810288846689,-8.70958860909871,2.43556767228122e-11,2.91842428446381e-11,15.7307993802318
"ID=BJEIHDPM_00233;eC_number=2.3.1.-;Name=plsX;dbxref=COG:COG0416;gene=plsX;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P27247;locus_tag=BJEIHDPM_00233;product=Phosphate acyltransferase",2.14994789055949,8.59757085353501,8.68603925711622,2.63592691533531e-11,3.1577167415612e-11,15.1938019132694
"ID=BJEIHDPM_05226;Name=yahB;gene=yahB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P77700;locus_tag=BJEIHDPM_05226;product=putative HTH-type transcriptional regulator YahB",-4.39298555584216,3.43881471402587,-8.68315106962892,2.66161842039193e-11,3.18769822796628e-11,15.6310228822118
"ID=BJEIHDPM_04611;eC_number=2.3.1.9;Name=thlA_2;dbxref=COG:COG0183;gene=thlA_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P45359;locus_tag=BJEIHDPM_04611;product=Acetyl-CoA acetyltransferase",-4.49518740950421,3.19270628768611,-8.67428378801195,2.74208568213982e-11,3.28325079555613e-11,15.5993375805666
"ID=BJEIHDPM_00335;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00335;product=hypothetical protein",-4.10678316076073,3.54340087190429,-8.66909929500684,2.79026553520706e-11,3.34010583772978e-11,15.5867326871408
"ID=BJEIHDPM_03086;Name=mucA;dbxref=COG:COG3073;gene=mucA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P38107;locus_tag=BJEIHDPM_03086;product=Sigma factor AlgU negative regulatory protein",-4.25721137129429,3.71262551146336,-8.66629935027488,2.81663987576783e-11,3.37083659945382e-11,15.5832406315783
"ID=BJEIHDPM_04880;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04880;product=hypothetical protein",-4.05476293601069,3.51658359578836,-8.66412663286108,2.83727918704936e-11,3.3946903063201e-11,15.5748074052059
"ID=BJEIHDPM_00345;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00345;product=hypothetical protein",-4.13582117685034,4.84048387604741,-8.66403804716343,2.83812391962377e-11,3.39485460874239e-11,15.5803355790539
"ID=BJEIHDPM_04374;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04374;product=hypothetical protein",-4.09869996413069,4.28697055491511,-8.64921094472644,2.9831477973723e-11,3.56743739835278e-11,15.5330693686331
"ID=BJEIHDPM_00717;Name=czcR_1;gene=czcR_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q44006;locus_tag=BJEIHDPM_00717;product=Transcriptional activator protein CzcR",-5.03936983283563,3.56931232580185,-8.64624519354297,3.01304126764538e-11,3.60228825197564e-11,15.513527645847
"ID=BJEIHDPM_04525;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04525;product=hypothetical protein",-4.66964314009661,3.55532611208786,-8.64548425381921,3.02075980278165e-11,3.61061676053528e-11,15.5111874639128
"ID=BJEIHDPM_02888;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02888;product=hypothetical protein",-4.41368199371218,3.08873547079118,-8.62622284248023,3.22292175746841e-11,3.85129519773179e-11,15.4434437087718
"ID=BJEIHDPM_02792;eC_number=5.4.99.23;Name=rluD;dbxref=COG:COG0564;gene=rluD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P33643;locus_tag=BJEIHDPM_02792;product=Ribosomal large subunit pseudouridine synthase D",-4.08952979678658,3.60585503658325,-8.62245603520464,3.26402516465419e-11,3.89944156464413e-11,15.4385285855863
"ID=BJEIHDPM_03221;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03221;product=hypothetical protein",-4.86037006429147,3.13471514955826,-8.61381636977722,3.36030996492809e-11,4.01347125975359e-11,15.405953395715
"ID=BJEIHDPM_04860;Name=mntH_2;gene=mntH_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q99UZ7;locus_tag=BJEIHDPM_04860;product=Divalent metal cation transporter MntH",-5.01128110067598,4.47368354817601,-8.60304112391269,3.48442051729464e-11,4.16067033154938e-11,15.3811361134996
"ID=BJEIHDPM_05308;Name=cdhR_8;dbxref=COG:COG4977;gene=cdhR_8;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9HTH5;locus_tag=BJEIHDPM_05308;product=HTH-type transcriptional regulator CdhR",-4.71861154646192,3.58775505807184,-8.60227261362098,3.4934469950751e-11,4.17041097745408e-11,15.3692669257893
"ID=BJEIHDPM_00605;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00605;product=hypothetical protein",-4.41260347055263,4.06501403461751,-8.59722181379241,3.55336056373372e-11,4.24087971782097e-11,15.3591130345799
"ID=BJEIHDPM_02926;eC_number=3.6.1.55;Name=mutT;dbxref=COG:COG0494;gene=mutT;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P08337;locus_tag=BJEIHDPM_02926;product=8-oxo-dGTP diphosphatase",-4.73469510814991,4.32771492968115,-8.595833708139,3.57000737397021e-11,4.25968806257659e-11,15.3576401596892
"ID=BJEIHDPM_04263;Name=spaP;dbxref=COG:COG4790;gene=spaP;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P40700;locus_tag=BJEIHDPM_04263;product=Surface presentation of antigens protein SpaP",-4.38854940471224,4.81906761104342,-8.59528324828796,3.57663050741951e-11,4.26652990432668e-11,15.3535207268983
"ID=BJEIHDPM_04587;eC_number=1.14.14.-;Name=tsaM1;gene=tsaM1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P94679;locus_tag=BJEIHDPM_04587;product=Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1",-4.86462356180513,4.11170749859831,-8.58142092455941,3.74757095875975e-11,4.46933226418689e-11,15.3074740998439
"ID=BJEIHDPM_01032;dbxref=COG:COG1556;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9JYT7;locus_tag=BJEIHDPM_01032;product=putative protein",-4.08988862111315,2.63063615634227,-8.57463807832505,3.83419152076608e-11,4.57149940575315e-11,15.2718977038716
"ID=BJEIHDPM_01159;Name=lrpC;dbxref=COG:COG1522;gene=lrpC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P96582;locus_tag=BJEIHDPM_01159;product=HTH-type transcriptional regulator LrpC",-4.23383122495451,4.3100040136638,-8.57258158523599,3.86085089565424e-11,4.60214193945472e-11,15.2811658561245
"ID=BJEIHDPM_03169;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03169;product=hypothetical protein",-4.79611881490198,3.46909131142368,-8.57139324716267,3.87634108227061e-11,4.61945886610794e-11,15.2694450201385
"ID=BJEIHDPM_04978;Name=yscU_2;gene=yscU_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P69986;locus_tag=BJEIHDPM_04978;product=Yop proteins translocation protein U",-5.347311456036,4.19050691649401,-8.55998063609409,4.0283358473813e-11,4.79940013197191e-11,15.2367620294675
"ID=BJEIHDPM_04176;Name=cdhR_6;dbxref=COG:COG4977;gene=cdhR_6;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9HTH5;locus_tag=BJEIHDPM_04176;product=HTH-type transcriptional regulator CdhR",-5.42808178948037,3.97004448693393,-8.559842990881,4.03020525077564e-11,4.80043559157913e-11,15.2342719272668
"ID=BJEIHDPM_05323;eC_number=3.5.2.17;Name=pucM;dbxref=COG:COG2351;gene=pucM;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O32142;locus_tag=BJEIHDPM_05323;product=5-hydroxyisourate hydrolase",-4.54559546441084,4.23213879838429,-8.54927755407726,4.17634031611842e-11,4.97326480820156e-11,15.2055333125459
"ID=BJEIHDPM_02028;Name=yqiC;dbxref=COG:COG2960;gene=yqiC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q46868;locus_tag=BJEIHDPM_02028;product=putative protein YqiC",-4.01853862084845,4.15582894542164,-8.54830901980537,4.19000107468976e-11,4.98829450693033e-11,15.2023365861735
"ID=BJEIHDPM_03223;eC_number=4.2.1.119;Name=phaJ;dbxref=COG:COG2030;gene=phaJ;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q2RQ36;locus_tag=BJEIHDPM_03223;product=(R)-specific enoyl-CoA hydratase",-4.54261217539824,2.88337936286422,-8.54415505876904,4.24910390970871e-11,5.05740319015181e-11,15.1779978986619
"ID=BJEIHDPM_00496;Name=recX;dbxref=COG:COG2137;gene=recX;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P66000;locus_tag=BJEIHDPM_00496;product=Regulatory protein RecX",-4.28192264837029,3.00890060737637,-8.52896473929158,4.47248406922264e-11,5.3219566199354e-11,15.1277902133027
"ID=BJEIHDPM_05196;Name=csrA1;gene=csrA1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0DPC3;locus_tag=BJEIHDPM_05196;product=Translational regulator CsrA1",-4.69698151471638,4.33034007167217,-8.51836246652215,4.63537856615061e-11,5.51442284059415e-11,15.1036775882124
"ID=BJEIHDPM_02015;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02015;product=hypothetical protein",-4.22657576114744,4.48709605422296,-8.51758852017473,4.64750131375326e-11,5.52747430104137e-11,15.1019835007724
"ID=BJEIHDPM_01093;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01093;product=hypothetical protein",-4.31667480565831,3.70838138212397,-8.50938078217962,4.77804792573676e-11,5.68133101972515e-11,15.0691470603084
"ID=BJEIHDPM_05228;eC_number=5.3.3.17;Name=phzF_2;gene=phzF_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q51792;locus_tag=BJEIHDPM_05228;product=Trans-2%2C3-dihydro-3-hydroxyanthranilate isomerase",-4.54712457374177,4.81827948363308,-8.49222258231794,5.06302658485954e-11,6.018693232782e-11,15.018194039934
"ID=BJEIHDPM_01375;Name=pleD_2;gene=pleD_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:B8GZM2;locus_tag=BJEIHDPM_01375;product=Response regulator PleD",-3.91039567293269,3.5113240952135,-8.48758648501267,5.14292729976668e-11,6.11216149370488e-11,14.9971237534535
"ID=BJEIHDPM_03666;eC_number=4.1.1.23;Name=pyrF;dbxref=COG:COG0284;gene=pyrF;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q59654;locus_tag=BJEIHDPM_03666;product=Orotidine 5'-phosphate decarboxylase",-4.37237125154019,3.13633617669695,-8.48701794349017,5.15281294257993e-11,6.12239398649197e-11,14.9914045994852
"ID=BJEIHDPM_02104;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02104;product=hypothetical protein",-4.5347720751772,3.98654180857465,-8.48570910710944,5.17564351768607e-11,6.14799832707313e-11,14.9920548392122
"ID=BJEIHDPM_00316;eC_number=3.1.3.-;Name=aceK_1;gene=aceK_1;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_00747;locus_tag=BJEIHDPM_00316;product=Isocitrate dehydrogenase kinase/phosphatase",-4.22395764132392,3.38914906245591,-8.48409217542262,5.20398922275161e-11,6.18013963869957e-11,14.9808077313132
"ID=BJEIHDPM_00021;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00021;product=hypothetical protein",-4.28989329774208,2.87235574982516,-8.47709993016838,5.32838048467544e-11,6.32629835377473e-11,14.9533382216281
"ID=BJEIHDPM_01018;Name=dnaJ_1;dbxref=COG:COG0484;gene=dnaJ_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P08622;locus_tag=BJEIHDPM_01018;product=Chaperone protein DnaJ",-4.0443572247608,4.03206768226191,-8.47667469580214,5.33604135689658e-11,6.33382697792399e-11,14.9664946122657
"ID=BJEIHDPM_00510;eC_number=2.7.7.60;Name=ispD;dbxref=COG:COG1211;gene=ispD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q46893;locus_tag=BJEIHDPM_00510;product=2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase",-4.50591651358473,4.18903641839212,-8.47649004713256,5.33937137954585e-11,6.33621247538095e-11,14.9657666039044
"ID=BJEIHDPM_00846;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00846;product=hypothetical protein",-3.9187480278491,3.90955372698448,-8.47171813686401,5.42616042699412e-11,6.43761282797152e-11,14.9491083772794
"ID=BJEIHDPM_04844;eC_number=4.-.-.-;Name=ycaC_3;dbxref=COG:COG1335;gene=ycaC_3;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P21367;locus_tag=BJEIHDPM_04844;product=putative hydrolase YcaC",-5.0686724923978,4.07806358660149,-8.46877786378656,5.48034344861123e-11,6.50028873205272e-11,14.9368861780671
"ID=BJEIHDPM_05019;eC_number=2.3.2.6;Name=aat;dbxref=COG:COG2360;gene=aat;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A8P1;locus_tag=BJEIHDPM_05019;product=Leucyl/phenylalanyl-tRNA--protein transferase",-4.58932637003652,4.53810311031811,-8.46614714426433,5.52928433151018e-11,6.55671744673026e-11,14.9327961016844
"ID=BJEIHDPM_03763;eC_number=3.6.3.-;Name=znuC_2;dbxref=COG:COG1121;gene=znuC_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A9X1;locus_tag=BJEIHDPM_03763;product=Zinc import ATP-binding protein ZnuC",-3.29725598464491,4.18402671375119,-8.4652256297675,5.54653185090088e-11,6.57554504754776e-11,14.9284609023967
"ID=BJEIHDPM_04866;eC_number=1.1.1.333;Name=dprE2;dbxref=COG:COG1028;gene=dprE2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:A0R610;locus_tag=BJEIHDPM_04866;product=Decaprenylphosphoryl-2-keto-beta-D-erythro-pentose reductase",-4.58087291796359,3.46199729287913,-8.46045627744154,5.63666815710637e-11,6.68075339243109e-11,14.9052718724182
"ID=BJEIHDPM_00497;Name=recA;dbxref=COG:COG0468;gene=recA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A7G6;locus_tag=BJEIHDPM_00497;product=Protein RecA",-3.82093077976316,4.04465680253789,-8.46009760252765,5.6435061959617e-11,6.68720647763462e-11,14.9129235856182
"ID=BJEIHDPM_02038;Name=lppL;dbxref=COG:COG5567;gene=lppL;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P17323;locus_tag=BJEIHDPM_02038;product=Lipopeptide",-4.35120750794794,3.3488448602558,-8.45813722024138,5.68102840659124e-11,6.73000625110624e-11,14.8969743605433
"ID=BJEIHDPM_04126;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04126;product=hypothetical protein",-4.37684135211133,3.41284797457264,-8.44974892897502,5.84444446865869e-11,6.92188771102987e-11,14.8731349154138
"ID=BJEIHDPM_04898;eC_number=2.7.4.23;Name=phnN;dbxref=COG:COG3709;gene=phnN;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P16690;locus_tag=BJEIHDPM_04898;product=Ribose 1%2C5-bisphosphate phosphokinase PhnN",-4.2416528887858,3.14168475151245,-8.44518395907246,5.93535984305069e-11,7.02782923434499e-11,14.8530990266623
"ID=BJEIHDPM_02892;Name=zapE_1;dbxref=COG:COG1485;gene=zapE_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P64612;locus_tag=BJEIHDPM_02892;product=Cell division protein ZapE",-4.41117590335137,3.6350869232395,-8.44341582694901,5.97095566456195e-11,7.06823291421628e-11,14.8532939318609
"ID=BJEIHDPM_01438;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01438;product=hypothetical protein",-4.54103468330574,3.56035450797103,-8.43665295272511,6.10910254095495e-11,7.22998350038047e-11,14.8281887882684
"ID=BJEIHDPM_01288;eC_number=5.99.1.3;Name=parE;dbxref=COG:COG0187;gene=parE;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P20083;locus_tag=BJEIHDPM_01288;product=DNA topoisomerase 4 subunit B",-4.38332104250619,3.15157390298256,-8.42059642251522,6.45014258104151e-11,7.63171455779542e-11,14.7762900843199
"ID=BJEIHDPM_02880;eC_number=2.5.1.7;Name=murA;dbxref=COG:COG0766;gene=murA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9HVW7;locus_tag=BJEIHDPM_02880;product=UDP-N-acetylglucosamine 1-carboxyvinyltransferase",-4.12077281169286,3.06280896204374,-8.41455328964389,6.58341471639849e-11,7.78748021296434e-11,14.7528810598786
"ID=BJEIHDPM_05124;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_05124;product=hypothetical protein",-4.88588039250178,3.58113850606713,-8.40613199383077,6.77377680282221e-11,8.01068380402754e-11,14.7298700628449
"ID=BJEIHDPM_05145;Name=fadB_2;gene=fadB_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P28793;locus_tag=BJEIHDPM_05145;product=Fatty acid oxidation complex subunit alpha",-4.54105664207028,3.08972139834384,-8.4034053594309,6.8365936324562e-11,8.08297926636051e-11,14.7184108279976
"ID=BJEIHDPM_00661;Name=yajC;dbxref=COG:COG1862;gene=yajC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0ADZ7;locus_tag=BJEIHDPM_00661;product=Sec translocon accessory complex subunit YajC",-4.70370487858563,3.5932411500353,-8.390106156633,7.15150505794162e-11,8.45321989484281e-11,14.6774056189051
"ID=BJEIHDPM_00303;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00303;product=hypothetical protein",-4.42160405377323,4.02725028017074,-8.37491539062807,7.52914273485505e-11,8.8974035913739e-11,14.6314505163152
"ID=BJEIHDPM_00411;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00411;product=hypothetical protein",-4.74250128044593,3.86755749403901,-8.37370534208889,7.56007501540468e-11,8.93175775453645e-11,14.6244502111744
"ID=BJEIHDPM_00540;Name=csdE;dbxref=COG:COG2166;gene=csdE;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AGF2;locus_tag=BJEIHDPM_00540;product=Sulfur acceptor protein CsdE",-3.96926039124752,3.92015527462833,-8.36059992043644,7.90340689502385e-11,9.33508483613573e-11,14.5826693795671
"ID=BJEIHDPM_04250;Name=invA;dbxref=COG:COG4789;gene=invA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A1I3;locus_tag=BJEIHDPM_04250;product=Invasion protein InvA",-4.35479118345388,3.21979221229622,-8.35676664957687,8.00676987404081e-11,9.45484464210675e-11,14.5653760288483
"ID=BJEIHDPM_05334;Name=lrp_5;dbxref=COG:COG1522;gene=lrp_5;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0ACJ0;locus_tag=BJEIHDPM_05334;product=Leucine-responsive regulatory protein",-4.62121739872815,3.57831520917923,-8.33160579838472,8.71989756602026e-11,1.02944128952844e-10,14.4850801108036
